0.0 0.6560747027397156 0.1420460343360901 0.6630901098251343 0.14421404898166656
1.0 0.57216477394104 0.1147831454873085 0.631284773349762 0.13129393756389618
2.0 0.3894869387149811 0.041861727833747864 0.4618671238422394 0.06476476043462753
3.0 0.35903316736221313 0.02868824452161789 0.37244942784309387 0.032418377697467804
4.0 0.35493916273117065 0.02668793685734272 0.3624330163002014 0.029223810881376266
5.0 0.35984769463539124 0.029269183054566383 0.35898903012275696 0.028122393414378166
6.0 0.35405704379081726 0.026235438883304596 0.35764268040657043 0.027726810425519943
7.0 0.3523811101913452 0.025900088250637054 0.3563278615474701 0.027308067306876183
8.0 0.3517757058143616 0.025700198486447334 0.35548606514930725 0.02697095088660717
9.0 0.3510585129261017 0.025372665375471115 0.35467785596847534 0.02673918753862381
10.0 0.3516586124897003 0.02579345740377903 0.3536762595176697 0.026389727368950844
11.0 0.3547320067882538 0.026696719229221344 0.35139116644859314 0.025578977540135384
12.0 0.34545719623565674 0.023330815136432648 0.3498031198978424 0.02504262700676918
13.0 0.3448120653629303 0.023247865960001945 0.34600630402565 0.023579023778438568
14.0 0.33216699957847595 0.01824120618402958 0.3418697416782379 0.021855250000953674
15.0 0.32326236367225647 0.014612309634685516 0.3388115465641022 0.020640453323721886
16.0 0.3244336247444153 0.01550413016229868 0.3296060860157013 0.01738608442246914
17.0 0.3161979913711548 0.012668154202401638 0.32271188497543335 0.01501576416194439
18.0 0.31084486842155457 0.010722578503191471 0.31754937767982483 0.01327590923756361
19.0 0.3086053729057312 0.009848535060882568 0.3133147656917572 0.011852958239614964
20.0 0.30673444271087646 0.009158771485090256 0.31012269854545593 0.010733002796769142
21.0 0.30637326836586 0.008941388688981533 0.3090319037437439 0.010344359092414379
22.0 0.30175748467445374 0.0073317489586770535 0.3068644404411316 0.009557227604091167
23.0 0.3065650761127472 0.009369083680212498 0.30587419867515564 0.00920251663774252
24.0 0.3108232319355011 0.010461561381816864 0.3036062717437744 0.008366766385734081
25.0 0.2999633848667145 0.006932716816663742 0.30220597982406616 0.007854213938117027
26.0 0.2972244322299957 0.005733001045882702 0.302286833524704 0.007823995314538479
27.0 0.30621036887168884 0.008747502230107784 0.30062681436538696 0.007246583700180054
28.0 0.29725533723831177 0.0059056356549263 0.29927143454551697 0.006748024839907885
29.0 0.3088429272174835 0.010011096484959126 0.2990283966064453 0.0066317408345639706
30.0 0.29569414258003235 0.005391968414187431 0.29786258935928345 0.006211885716766119
31.0 0.29583072662353516 0.00544004188850522 0.2968657314777374 0.0058341724798083305
32.0 0.2933058738708496 0.0043812901712954044 0.29628026485443115 0.0056523955427110195
33.0 0.2989322543144226 0.00658874586224556 0.295765221118927 0.005451124627143145
34.0 0.29218757152557373 0.003891698317602277 0.295214980840683 0.005259690806269646
35.0 0.29892829060554504 0.006486278492957354 0.29462945461273193 0.005034730304032564
36.0 0.29145675897598267 0.0036561735905706882 0.29395005106925964 0.004791484214365482
37.0 0.29144108295440674 0.0036341657396405935 0.2938076853752136 0.00475957291200757
38.0 0.29214006662368774 0.00385180558077991 0.29440078139305115 0.004898023325949907
39.0 0.2912304699420929 0.003618587739765644 0.2934826612472534 0.0046041919849812984
40.0 0.2908988893032074 0.0034562479704618454 0.2926565408706665 0.0043044681660830975
41.0 0.2920113801956177 0.003907858859747648 0.2933228015899658 0.004566093906760216
42.0 0.2943742871284485 0.004809048492461443 0.29246002435684204 0.004218277521431446
43.0 0.29029160737991333 0.0032325556967407465 0.29249483346939087 0.0042650154791772366
44.0 0.29007193446159363 0.0031819187570363283 0.2925093173980713 0.004239728674292564
45.0 0.290214478969574 0.0032239097636193037 0.29248061776161194 0.004216236062347889
46.0 0.2899281680583954 0.0031531325075775385 0.292099267244339 0.004088865593075752
47.0 0.29346463084220886 0.004436313174664974 0.2917824387550354 0.003989384043961763
48.0 0.28976356983184814 0.0030956347472965717 0.29187706112861633 0.004012023564428091
49.0 0.2904883325099945 0.00327357929199934 0.2914813160896301 0.0038818330504000187
50.0 0.2893977761268616 0.0029232099186629057 0.2912858724594116 0.003788900328800082
51.0 0.2913973331451416 0.0036827679723501205 0.29126089811325073 0.003779364749789238
52.0 0.2891159653663635 0.0028404330369085073 0.2910669147968292 0.0037291431799530983
53.0 0.2892458438873291 0.0029251982923597097 0.2909586429595947 0.0036788941361010075
54.0 0.29258713126182556 0.004092897288501263 0.2907068133354187 0.0035880187060683966
55.0 0.28995203971862793 0.0031985125970095396 0.29100626707077026 0.0037037800066173077
56.0 0.28893619775772095 0.0027316983323544264 0.2905295789241791 0.00354215782135725
57.0 0.28876781463623047 0.0026749735698103905 0.29063788056373596 0.0035462272353470325
